customer_id,txn_date,cumulative_balance,simple_growth,compound_growth
9,26/01/2020,849,100.0986,100.0987
9,27/01/2020,849,100.1151,100.1151
9,28/01/2020,849,100.1315,100.1316
9,29/01/2020,849,100.1479,100.148
9,30/01/2020,849,100.1644,100.1645
9,31/01/2020,849,100.1808,100.181
9,01/02/2020,849,100.1973,100.1974
9,02/02/2020,849,100.2137,100.2139
9,03/02/2020,849,100.2301,100.2304
9,04/02/2020,849,100.2466,100.2469
9,05/02/2020,849,100.263,100.2633
9,06/02/2020,849,100.2795,100.2798
9,07/02/2020,849,100.2959,100.2963
9,08/02/2020,849,100.3123,100.3128
9,09/02/2020,849,100.3288,100.3293
9,10/02/2020,849,100.3452,100.3458
9,11/02/2020,849,100.3616,100.3623
9,12/02/2020,849,100.3781,100.3788
9,13/02/2020,849,100.3945,100.3953
9,14/02/2020,849,100.411,100.4118
9,15/02/2020,654,100.4274,100.4283
9,16/02/2020,654,100.4438,100.4448
9,17/02/2020,654,100.4603,100.4613
9,18/02/2020,654,100.4767,100.4778
9,19/02/2020,654,100.4932,100.4943
9,20/02/2020,654,100.5096,100.5108
9,21/02/2020,654,100.526,100.5274
9,22/02/2020,654,100.5425,100.5439
9,23/02/2020,654,100.5589,100.5604
9,24/02/2020,654,100.5753,100.577
9,25/02/2020,654,100.5918,100.5935
9,26/02/2020,654,100.6082,100.61
9,27/02/2020,654,100.6247,100.6266
9,28/02/2020,654,100.6411,100.6431
9,29/02/2020,654,100.6575,100.6596
9,01/03/2020,654,100.674,100.6762
9,02/03/2020,654,100.6904,100.6927
9,03/03/2020,654,100.7068,100.7093
9,04/03/2020,1035,100.7233,100.7258
9,05/03/2020,2017,100.7397,100.7424
9,06/03/2020,2017,100.7562,100.759
9,07/03/2020,2017,100.7726,100.7755
9,08/03/2020,2017,100.789,100.7921
9,09/03/2020,2017,100.8055,100.8087
9,10/03/2020,2030,100.8219,100.8252
9,11/03/2020,2030,100.8384,100.8418
9,12/03/2020,2030,100.8548,100.8584
9,13/03/2020,2030,100.8712,100.875
9,14/03/2020,2030,100.8877,100.8915
9,15/03/2020,2030,100.9041,100.9081
9,16/03/2020,1584,100.9205,100.9247
9,17/03/2020,1584,100.937,100.9413
9,18/03/2020,1584,100.9534,100.9579
9,19/03/2020,1584,100.9699,100.9745
9,20/03/2020,1584,100.9863,100.9911
9,21/03/2020,1584,101.0027,101.0077
9,22/03/2020,1584,101.0192,101.0243
9,23/03/2020,1584,101.0356,101.0409
9,24/03/2020,1584,101.0521,101.0575
9,25/03/2020,1584,101.0685,101.0741
9,26/03/2020,1584,101.0849,101.0907
9,27/03/2020,1584,101.1014,101.1074
9,28/03/2020,1584,101.1178,101.124
9,29/03/2020,1584,101.1342,101.1406
9,30/03/2020,1584,101.1507,101.1572
9,31/03/2020,1584,101.1671,101.1739
9,01/04/2020,1584,101.1836,101.1905
9,02/04/2020,1584,101.2,101.2071
9,03/04/2020,1584,101.2164,101.2238
9,04/04/2020,1584,101.2329,101.2404
9,05/04/2020,1584,101.2493,101.257
9,06/04/2020,1584,101.2658,101.2737
9,07/04/2020,1584,101.2822,101.2903
9,08/04/2020,1584,101.2986,101.307
9,09/04/2020,608,101.3151,101.3236
9,10/04/2020,-91,101.3315,101.3403
9,11/04/2020,-91,101.3479,101.357
9,12/04/2020,-91,101.3644,101.3736
9,13/04/2020,-91,101.3808,101.3903
9,14/04/2020,-91,101.3973,101.407
9,15/04/2020,-91,101.4137,101.4236
9,16/04/2020,862,101.4301,101.4403
10,13/01/2020,556,100,100
10,14/01/2020,556,100.0329,100.0329
10,15/01/2020,-219,100.0493,100.0493
10,16/01/2020,-219,100.0658,100.0658
10,17/01/2020,-219,100.0822,100.0822
10,18/01/2020,-1394,100.0986,100.0987
10,19/01/2020,-1394,100.1151,100.1151
10,20/01/2020,-1394,100.1315,100.1316
10,21/01/2020,-1394,100.1479,100.148
10,22/01/2020,-1394,100.1644,100.1645
10,23/01/2020,-1394,100.1808,100.181
10,24/01/2020,-2140,100.1973,100.1974
10,25/01/2020,-2140,100.2137,100.2139
10,26/01/2020,-1622,100.2301,100.2304
10,27/01/2020,-1622,100.2466,100.2469
10,28/01/2020,-1622,100.263,100.2633
10,29/01/2020,-1622,100.2795,100.2798
10,30/01/2020,-1622,100.2959,100.2963
10,31/01/2020,-1622,100.3123,100.3128
10,01/02/2020,-1622,100.3288,100.3293
10,02/02/2020,-1622,100.3452,100.3458
10,03/02/2020,-1622,100.3616,100.3623
10,04/02/2020,-2452,100.3781,100.3788
10,05/02/2020,-1527,100.3945,100.3953
10,06/02/2020,-1527,100.411,100.4118
10,07/02/2020,-1527,100.4274,100.4283
10,08/02/2020,-1741,100.4438,100.4448
10,09/02/2020,-1741,100.4603,100.4613
10,10/02/2020,-1741,100.4767,100.4778
10,11/02/2020,-1741,100.4932,100.4943
10,12/02/2020,-1741,100.5096,100.5108
10,13/02/2020,-1342,100.526,100.5274
10,14/02/2020,-1342,100.5425,100.5439
10,15/02/2020,-1342,100.5589,100.5604
10,16/02/2020,-1342,100.5753,100.577
10,17/02/2020,-1342,100.5918,100.5935
10,18/02/2020,-1342,100.6082,100.61
10,19/02/2020,-1342,100.6247,100.6266
10,20/02/2020,-1342,100.6411,100.6431
10,21/02/2020,-1342,100.6575,100.6596
10,22/02/2020,-1342,100.674,100.6762
10,23/02/2020,-1342,100.6904,100.6927
10,24/02/2020,-1342,100.7068,100.7093
10,25/02/2020,-1342,100.7233,100.7258
10,26/02/2020,-1342,100.7397,100.7424
10,27/02/2020,-1342,100.7562,100.759
10,28/02/2020,-1342,100.7726,100.7755
10,29/02/2020,-1342,100.789,100.7921
10,01/03/2020,-1342,100.8055,100.8087
10,02/03/2020,-1342,100.8219,100.8252
10,03/03/2020,-2325,100.8384,100.8418
10,04/03/2020,-2607,100.8548,100.8584
10,05/03/2020,-2607,100.8712,100.875
10,06/03/2020,-2607,100.8877,100.8915
10,07/03/2020,-2607,100.9041,100.9081
10,08/03/2020,-2607,100.9205,100.9247
10,09/03/2020,-2607,100.937,100.9413
10,10/03/2020,-2607,100.9534,100.9579
10,11/03/2020,-2607,100.9699,100.9745
10,12/03/2020,-2607,100.9863,100.9911
10,13/03/2020,-2607,101.0027,101.0077
10,14/03/2020,-2607,101.0192,101.0243
10,15/03/2020,-2607,101.0356,101.0409
10,16/03/2020,-2607,101.0521,101.0575
10,17/03/2020,-2607,101.0685,101.0741
10,18/03/2020,-2607,101.0849,101.0907
10,19/03/2020,-2607,101.1014,101.1074
10,20/03/2020,-2607,101.1178,101.124
10,21/03/2020,-2607,101.1342,101.1406
10,22/03/2020,-2607,101.1507,101.1572
10,23/03/2020,-2607,101.1671,101.1739
10,24/03/2020,-2607,101.1836,101.1905
10,25/03/2020,-2607,101.2,101.2071
10,26/03/2020,-2753,101.2164,101.2238
10,27/03/2020,-2753,101.2329,101.2404
10,28/03/2020,-2753,101.2493,101.257
10,29/03/2020,-2753,101.2658,101.2737
10,30/03/2020,-2753,101.2822,101.2903
10,31/03/2020,-2753,101.2986,101.307
10,01/04/2020,-2753,101.3151,101.3236
10,02/04/2020,-2753,101.3315,101.3403
10,03/04/2020,-2753,101.3479,101.357
10,04/04/2020,-3081,101.3644,101.3736
10,05/04/2020,-3081,101.3808,101.3903
10,06/04/2020,-2774,101.3973,101.407
10,07/04/2020,-2774,101.4137,101.4236
10,08/04/2020,-2774,101.4301,101.4403
10,09/04/2020,-4116,101.4466,101.457
10,10/04/2020,-5090,101.463,101.4736
11,19/01/2020,60,100,100
11,20/01/2020,-1744,100.0329,100.0329
11,21/01/2020,-1744,100.0493,100.0493
11,22/01/2020,-1744,100.0658,100.0658
11,23/01/2020,-1744,100.0822,100.0822
11,24/01/2020,-1744,100.0986,100.0987
11,25/01/2020,-1744,100.1151,100.1151
11,26/01/2020,-1744,100.1315,100.1316
11,27/01/2020,-1744,100.1479,100.148
11,28/01/2020,-1744,100.1644,100.1645
11,29/01/2020,-1744,100.1808,100.181
11,30/01/2020,-1744,100.1973,100.1974
11,31/01/2020,-1744,100.2137,100.2139
11,01/02/2020,-1744,100.2301,100.2304
11,02/02/2020,-1744,100.2466,100.2469
11,03/02/2020,-1744,100.263,100.2633
11,04/02/2020,-2094,100.2795,100.2798
11,05/02/2020,-2094,100.2959,100.2963
11,06/02/2020,-2094,100.3123,100.3128
11,07/02/2020,-2094,100.3288,100.3293
11,08/02/2020,-2094,100.3452,100.3458
11,09/02/2020,-2094,100.3616,100.3623
11,10/02/2020,-2094,100.3781,100.3788
11,11/02/2020,-2094,100.3945,100.3953
11,12/02/2020,-2094,100.411,100.4118
11,13/02/2020,-2094,100.4274,100.4283
11,14/02/2020,-2094,100.4438,100.4448
11,15/02/2020,-2094,100.4603,100.4613
11,16/02/2020,-2094,100.4767,100.4778
11,17/02/2020,-2094,100.4932,100.4943
11,18/02/2020,-2094,100.5096,100.5108
11,19/02/2020,-2094,100.526,100.5274
11,20/02/2020,-2094,100.5425,100.5439
11,21/02/2020,-2094,100.5589,100.5604
11,22/02/2020,-2094,100.5753,100.577
11,23/02/2020,-2094,100.5918,100.5935
11,24/02/2020,-2094,100.6082,100.61
11,25/02/2020,-2469,100.6247,100.6266
11,26/02/2020,-2469,100.6411,100.6431
11,27/02/2020,-2469,100.6575,100.6596
11,28/02/2020,-2469,100.674,100.6762
11,29/02/2020,-2469,100.6904,100.6927
11,01/03/2020,-2469,100.7068,100.7093
11,02/03/2020,-2469,100.7233,100.7258
11,03/03/2020,-2469,100.7397,100.7424
11,04/03/2020,-2469,100.7562,100.759
11,05/03/2020,-2469,100.7726,100.7755
11,06/03/2020,-2469,100.789,100.7921
11,07/03/2020,-2149,100.8055,100.8087
11,08/03/2020,-2149,100.8219,100.8252
11,09/03/2020,-2149,100.8384,100.8418
11,10/03/2020,-2149,100.8548,100.8584
11,11/03/2020,-2149,100.8712,100.875
11,12/03/2020,-2149,100.8877,100.8915
11,13/03/2020,-2149,100.9041,100.9081
11,14/03/2020,-2149,100.9205,100.9247
11,15/03/2020,-1600,100.937,100.9413
11,16/03/2020,-1600,100.9534,100.9579
11,17/03/2020,-1600,100.9699,100.9745
11,18/03/2020,-1600,100.9863,100.9911
11,19/03/2020,-2090,101.0027,101.0077
11,20/03/2020,-2529,101.0192,101.0243
11,21/03/2020,-2529,101.0356,101.0409
11,22/03/2020,-2529,101.0521,101.0575
11,23/03/2020,-2351,101.0685,101.0741
11,24/03/2020,-1499,101.0849,101.0907
11,25/03/2020,-1499,101.1014,101.1074
11,26/03/2020,-1499,101.1178,101.124
11,27/03/2020,-1499,101.1342,101.1406
11,28/03/2020,-1499,101.1507,101.1572
11,29/03/2020,-1499,101.1671,101.1739
11,30/03/2020,-1499,101.1836,101.1905
11,31/03/2020,-2088,101.2,101.2071
11,01/04/2020,-2088,101.2164,101.2238
11,02/04/2020,-2088,101.2329,101.2404
11,03/04/2020,-2088,101.2493,101.257
11,04/04/2020,-2088,101.2658,101.2737
11,05/04/2020,-2088,101.2822,101.2903
11,06/04/2020,-2088,101.2986,101.307
11,07/04/2020,-2088,101.3151,101.3236
11,08/04/2020,-2088,101.3315,101.3403
11,09/04/2020,-2088,101.3479,101.357
11,10/04/2020,-2088,101.3644,101.3736
11,11/04/2020,-2088,101.3808,101.3903
11,12/04/2020,-2088,101.3973,101.407
11,13/04/2020,-2088,101.4137,101.4236
11,14/04/2020,-2088,101.4301,101.4403
11,15/04/2020,-2088,101.4466,101.457
11,16/04/2020,-2416,101.463,101.4736
12,13/01/2020,202,100,100
12,14/01/2020,202,100.0329,100.0329
12,15/01/2020,202,100.0493,100.0493
12,16/01/2020,202,100.0658,100.0658
12,17/01/2020,202,100.0822,100.0822
12,18/01/2020,202,100.0986,100.0987
12,19/01/2020,202,100.1151,100.1151
12,20/01/2020,202,100.1315,100.1316
12,21/01/2020,202,100.1479,100.148
12,22/01/2020,202,100.1644,100.1645
12,23/01/2020,202,100.1808,100.181
12,24/01/2020,202,100.1973,100.1974
12,25/01/2020,202,100.2137,100.2139
12,26/01/2020,202,100.2301,100.2304
12,27/01/2020,202,100.2466,100.2469
12,28/01/2020,92,100.263,100.2633
12,29/01/2020,92,100.2795,100.2798
12,30/01/2020,92,100.2959,100.2963
12,31/01/2020,92,100.3123,100.3128
12,01/02/2020,92,100.3288,100.3293
12,02/02/2020,92,100.3452,100.3458
12,03/02/2020,92,100.3616,100.3623
12,04/02/2020,92,100.3781,100.3788
12,05/02/2020,92,100.3945,100.3953
12,06/02/2020,92,100.411,100.4118
12,07/02/2020,92,100.4274,100.4283
12,08/02/2020,92,100.4438,100.4448
12,09/02/2020,92,100.4603,100.4613
12,10/02/2020,92,100.4767,100.4778
12,11/02/2020,92,100.4932,100.4943
12,12/02/2020,92,100.5096,100.5108
12,13/02/2020,92,100.526,100.5274
12,14/02/2020,92,100.5425,100.5439
12,15/02/2020,92,100.5589,100.5604
12,16/02/2020,92,100.5753,100.577
12,17/02/2020,92,100.5918,100.5935
12,18/02/2020,92,100.6082,100.61
12,19/02/2020,92,100.6247,100.6266
12,20/02/2020,92,100.6411,100.6431
12,21/02/2020,92,100.6575,100.6596
12,22/02/2020,92,100.674,100.6762
12,23/02/2020,92,100.6904,100.6927
12,24/02/2020,92,100.7068,100.7093
12,25/02/2020,92,100.7233,100.7258
12,26/02/2020,92,100.7397,100.7424
12,27/02/2020,92,100.7562,100.759
12,28/02/2020,92,100.7726,100.7755
12,29/02/2020,92,100.789,100.7921
12,01/03/2020,92,100.8055,100.8087
12,02/03/2020,92,100.8219,100.8252
12,03/03/2020,92,100.8384,100.8418
12,04/03/2020,92,100.8548,100.8584
12,05/03/2020,92,100.8712,100.875
12,06/03/2020,92,100.8877,100.8915
12,07/03/2020,92,100.9041,100.9081
12,08/03/2020,92,100.9205,100.9247
12,09/03/2020,92,100.937,100.9413
12,10/03/2020,92,100.9534,100.9579
12,11/03/2020,92,100.9699,100.9745
12,12/03/2020,92,100.9863,100.9911
12,13/03/2020,92,101.0027,101.0077
12,14/03/2020,92,101.0192,101.0243
12,15/03/2020,92,101.0356,101.0409
12,16/03/2020,92,101.0521,101.0575
12,17/03/2020,92,101.0685,101.0741
12,18/03/2020,-647,101.0849,101.0907
12,19/03/2020,-647,101.1014,101.1074
12,20/03/2020,-647,101.1178,101.124
12,21/03/2020,-647,101.1342,101.1406
12,22/03/2020,-647,101.1507,101.1572
12,23/03/2020,295,101.1671,101.1739
13,02/01/2020,566,100,100
13,03/01/2020,566,100.0329,100.0329
13,04/01/2020,479,100.0493,100.0493
13,05/01/2020,479,100.0658,100.0658
13,06/01/2020,479,100.0822,100.0822
13,07/01/2020,479,100.0986,100.0987
13,08/01/2020,586,100.1151,100.1151
13,09/01/2020,586,100.1315,100.1316
13,10/01/2020,586,100.1479,100.148
13,11/01/2020,586,100.1644,100.1645
13,12/01/2020,586,100.1808,100.181
13,13/01/2020,586,100.1973,100.1974
13,14/01/2020,586,100.2137,100.2139
13,15/01/2020,586,100.2301,100.2304
13,16/01/2020,586,100.2466,100.2469
13,17/01/2020,586,100.263,100.2633
13,18/01/2020,586,100.2795,100.2798
13,19/01/2020,586,100.2959,100.2963
13,20/01/2020,586,100.3123,100.3128
13,21/01/2020,586,100.3288,100.3293
13,22/01/2020,1444,100.3452,100.3458
13,23/01/2020,1444,100.3616,100.3623
13,24/01/2020,1444,100.3781,100.3788
13,25/01/2020,1444,100.3945,100.3953
13,26/01/2020,1444,100.411,100.4118
13,27/01/2020,1444,100.4274,100.4283
13,28/01/2020,780,100.4438,100.4448
13,29/01/2020,780,100.4603,100.4613
13,30/01/2020,780,100.4767,100.4778
13,31/01/2020,780,100.4932,100.4943
13,01/02/2020,780,100.5096,100.5108
13,02/02/2020,780,100.526,100.5274
13,03/02/2020,780,100.5425,100.5439
13,04/02/2020,835,100.5589,100.5604
13,05/02/2020,835,100.5753,100.577
13,06/02/2020,835,100.5918,100.5935
13,07/02/2020,835,100.6082,100.61
13,08/02/2020,835,100.6247,100.6266
13,09/02/2020,835,100.6411,100.6431
13,10/02/2020,835,100.6575,100.6596
13,11/02/2020,835,100.674,100.6762
13,12/02/2020,379,100.6904,100.6927
13,13/02/2020,1279,100.7068,100.7093
13,14/02/2020,1279,100.7233,100.7258
13,15/02/2020,1279,100.7397,100.7424
13,16/02/2020,1279,100.7562,100.759
13,17/02/2020,1279,100.7726,100.7755
13,18/02/2020,1279,100.789,100.7921
13,19/02/2020,1279,100.8055,100.8087
13,20/02/2020,1279,100.8219,100.8252
13,21/02/2020,1279,100.8384,100.8418
13,22/02/2020,1279,100.8548,100.8584
13,23/02/2020,1279,100.8712,100.875
13,24/02/2020,1279,100.8877,100.8915
13,25/02/2020,1279,100.9041,100.9081
13,26/02/2020,1279,100.9205,100.9247
13,27/02/2020,1279,100.937,100.9413
13,28/02/2020,1279,100.9534,100.9579
13,29/02/2020,1279,100.9699,100.9745
13,01/03/2020,1279,100.9863,100.9911
13,02/03/2020,1279,101.0027,101.0077
13,03/03/2020,1279,101.0192,101.0243
13,04/03/2020,1279,101.0356,101.0409
13,05/03/2020,1279,101.0521,101.0575
13,06/03/2020,1279,101.0685,101.0741
13,07/03/2020,1279,101.0849,101.0907
13,08/03/2020,1279,101.1014,101.1074
13,09/03/2020,736,101.1178,101.124
13,10/03/2020,736,101.1342,101.1406
13,11/03/2020,736,101.1507,101.1572
13,12/03/2020,736,101.1671,101.1739
13,13/03/2020,641,101.1836,101.1905
13,14/03/2020,1306,101.2,101.2071
13,15/03/2020,1306,101.2164,101.2238
13,16/03/2020,1405,101.2329,101.2404
14,25/01/2020,205,100,100
14,26/01/2020,205,100.0329,100.0329
14,27/01/2020,205,100.0493,100.0493
14,28/01/2020,205,100.0658,100.0658
14,29/01/2020,205,100.0822,100.0822
14,30/01/2020,205,100.0986,100.0987
14,31/01/2020,205,100.1151,100.1151
14,01/02/2020,205,100.1315,100.1316
14,02/02/2020,205,100.1479,100.148
14,03/02/2020,205,100.1644,100.1645
14,04/02/2020,205,100.1808,100.181
14,05/02/2020,205,100.1973,100.1974
14,06/02/2020,205,100.2137,100.2139
14,07/02/2020,205,100.2301,100.2304
14,08/02/2020,205,100.2466,100.2469
14,09/02/2020,205,100.263,100.2633
14,10/02/2020,205,100.2795,100.2798
14,11/02/2020,205,100.2959,100.2963
14,12/02/2020,205,100.3123,100.3128
14,13/02/2020,205,100.3288,100.3293
14,14/02/2020,205,100.3452,100.3458
14,15/02/2020,205,100.3616,100.3623
14,16/02/2020,205,100.3781,100.3788
14,17/02/2020,205,100.3945,100.3953
14,18/02/2020,205,100.411,100.4118
14,19/02/2020,205,100.4274,100.4283
14,20/02/2020,205,100.4438,100.4448
14,21/02/2020,205,100.4603,100.4613
14,22/02/2020,821,100.4767,100.4778
14,23/02/2020,821,100.4932,100.4943
14,24/02/2020,821,100.5096,100.5108
14,25/02/2020,821,100.526,100.5274
14,26/02/2020,821,100.5425,100.5439
14,27/02/2020,821,100.5589,100.5604
14,28/02/2020,821,100.5753,100.577
14,29/02/2020,821,100.5918,100.5935
14,01/03/2020,821,100.6082,100.61
14,02/03/2020,821,100.6247,100.6266
14,03/03/2020,821,100.6411,100.6431
14,04/03/2020,821,100.6575,100.6596
14,05/03/2020,821,100.674,100.6762
14,06/03/2020,821,100.6904,100.6927
14,07/03/2020,821,100.7068,100.7093
14,08/03/2020,821,100.7233,100.7258
14,09/03/2020,821,100.7397,100.7424
14,10/03/2020,821,100.7562,100.759
14,11/03/2020,821,100.7726,100.7755
14,12/03/2020,821,100.789,100.7921
14,13/03/2020,821,100.8055,100.8087
14,14/03/2020,821,100.8219,100.8252
14,15/03/2020,821,100.8384,100.8418
14,16/03/2020,821,100.8548,100.8584
14,17/03/2020,821,100.8712,100.875
14,18/03/2020,821,100.8877,100.8915
14,19/03/2020,821,100.9041,100.9081
14,20/03/2020,821,100.9205,100.9247
14,21/03/2020,821,100.937,100.9413
14,22/03/2020,821,100.9534,100.9579
14,23/03/2020,821,100.9699,100.9745
14,24/03/2020,821,100.9863,100.9911
14,25/03/2020,821,101.0027,101.0077
14,26/03/2020,821,101.0192,101.0243
14,27/03/2020,821,101.0356,101.0409
14,28/03/2020,821,101.0521,101.0575
14,29/03/2020,821,101.0685,101.0741
14,30/03/2020,821,101.0849,101.0907
14,31/03/2020,821,101.1014,101.1074
14,01/04/2020,821,101.1178,101.124
14,02/04/2020,821,101.1342,101.1406
14,03/04/2020,821,101.1507,101.1572
14,04/04/2020,821,101.1671,101.1739
14,05/04/2020,989,101.1836,101.1905
15,25/01/2020,379,100,100
15,26/01/2020,379,100.0329,100.0329
15,27/01/2020,379,100.0493,100.0493
15,28/01/2020,379,100.0658,100.0658
15,29/01/2020,379,100.0822,100.0822
15,30/01/2020,379,100.0986,100.0987
15,31/01/2020,379,100.1151,100.1151
15,01/02/2020,379,100.1315,100.1316
15,02/02/2020,379,100.1479,100.148
15,03/02/2020,379,100.1644,100.1645
15,04/02/2020,379,100.1808,100.181
15,05/02/2020,379,100.1973,100.1974
15,06/02/2020,379,100.2137,100.2139
15,07/02/2020,379,100.2301,100.2304
15,08/02/2020,379,100.2466,100.2469
15,09/02/2020,379,100.263,100.2633
15,10/02/2020,379,100.2795,100.2798
15,11/02/2020,379,100.2959,100.2963
15,12/02/2020,379,100.3123,100.3128
15,13/02/2020,379,100.3288,100.3293
15,14/02/2020,379,100.3452,100.3458
15,15/02/2020,379,100.3616,100.3623
15,16/02/2020,379,100.3781,100.3788
15,17/02/2020,379,100.3945,100.3953
15,18/02/2020,379,100.411,100.4118
15,19/02/2020,379,100.4274,100.4283
15,20/02/2020,379,100.4438,100.4448
15,21/02/2020,379,100.4603,100.4613
15,22/02/2020,379,100.4767,100.4778
15,23/02/2020,379,100.4932,100.4943
15,24/02/2020,379,100.5096,100.5108
15,25/02/2020,379,100.526,100.5274
15,26/02/2020,379,100.5425,100.5439
15,27/02/2020,379,100.5589,100.5604
15,28/02/2020,379,100.5753,100.577
15,29/02/2020,379,100.5918,100.5935
15,01/03/2020,379,100.6082,100.61
15,02/03/2020,379,100.6247,100.6266
15,03/03/2020,379,100.6411,100.6431
15,04/03/2020,379,100.6575,100.6596
15,05/03/2020,379,100.674,100.6762
15,06/03/2020,379,100.6904,100.6927
15,07/03/2020,379,100.7068,100.7093
15,08/03/2020,379,100.7233,100.7258
15,09/03/2020,379,100.7397,100.7424
15,10/03/2020,379,100.7562,100.759
15,11/03/2020,379,100.7726,100.7755
15,12/03/2020,379,100.789,100.7921
15,13/03/2020,379,100.8055,100.8087
15,14/03/2020,379,100.8219,100.8252
15,15/03/2020,379,100.8384,100.8418
15,16/03/2020,379,100.8548,100.8584
15,17/03/2020,379,100.8712,100.875
15,18/03/2020,379,100.8877,100.8915
15,19/03/2020,379,100.9041,100.9081
15,20/03/2020,379,100.9205,100.9247
15,21/03/2020,379,100.937,100.9413
15,22/03/2020,379,100.9534,100.9579
15,23/03/2020,379,100.9699,100.9745
15,24/03/2020,379,100.9863,100.9911
15,25/03/2020,379,101.0027,101.0077
15,26/03/2020,379,101.0192,101.0243
15,27/03/2020,379,101.0356,101.0409
15,28/03/2020,379,101.0521,101.0575
15,29/03/2020,379,101.0685,101.0741
15,30/03/2020,379,101.0849,101.0907
15,31/03/2020,379,101.1014,101.1074
15,01/04/2020,379,101.1178,101.124
15,02/04/2020,1102,101.1342,101.1406
16,13/01/2020,421,100,100
16,14/01/2020,421,100.0329,100.0329
16,15/01/2020,421,100.0493,100.0493
16,16/01/2020,421,100.0658,100.0658
16,17/01/2020,-922,100.0822,100.0822
16,18/01/2020,-922,100.0986,100.0987
16,19/01/2020,-922,100.1151,100.1151
16,20/01/2020,-1081,100.1315,100.1316
16,21/01/2020,-1081,100.1479,100.148
16,22/01/2020,-1572,100.1644,100.1645
16,23/01/2020,-1572,100.1808,100.181
16,24/01/2020,-1572,100.1973,100.1974
16,25/01/2020,-1732,100.2137,100.2139
16,26/01/2020,-1732,100.2301,100.2304
16,27/01/2020,-1732,100.2466,100.2469
16,28/01/2020,-1732,100.263,100.2633
16,29/01/2020,-1732,100.2795,100.2798
16,30/01/2020,-1341,100.2959,100.2963
16,31/01/2020,-1341,100.3123,100.3128
16,01/02/2020,-1341,100.3288,100.3293
16,02/02/2020,-422,100.3452,100.3458
16,03/02/2020,-422,100.3616,100.3623
16,04/02/2020,-422,100.3781,100.3788
16,05/02/2020,-422,100.3945,100.3953
16,06/02/2020,-422,100.411,100.4118
16,07/02/2020,-422,100.4274,100.4283
16,08/02/2020,-422,100.4438,100.4448
16,09/02/2020,-851,100.4603,100.4613
16,10/02/2020,-851,100.4767,100.4778
16,11/02/2020,-851,100.4932,100.4943
16,12/02/2020,-851,100.5096,100.5108
16,13/02/2020,-2378,100.526,100.5274
16,14/02/2020,-2378,100.5425,100.5439
16,15/02/2020,-2378,100.5589,100.5604
16,16/02/2020,-2378,100.5753,100.577
16,17/02/2020,-2378,100.5918,100.5935
16,18/02/2020,-2378,100.6082,100.61
16,19/02/2020,-2378,100.6247,100.6266
16,20/02/2020,-2378,100.6411,100.6431
16,21/02/2020,-2378,100.6575,100.6596
16,22/02/2020,-2378,100.674,100.6762
16,23/02/2020,-2378,100.6904,100.6927
16,24/02/2020,-2378,100.7068,100.7093
16,25/02/2020,-2378,100.7233,100.7258
16,26/02/2020,-2893,100.7397,100.7424
16,27/02/2020,-2893,100.7562,100.759
16,28/02/2020,-2893,100.7726,100.7755
16,29/02/2020,-2893,100.789,100.7921
16,01/03/2020,-3207,100.8055,100.8087
16,02/03/2020,-3207,100.8219,100.8252
16,03/03/2020,-3207,100.8384,100.8418
16,04/03/2020,-3207,100.8548,100.8584
16,05/03/2020,-3207,100.8712,100.875
16,06/03/2020,-3207,100.8877,100.8915
16,07/03/2020,-3207,100.9041,100.9081
16,08/03/2020,-3207,100.9205,100.9247
